C,o,s,t
7437690.563531478
7419660.377824271
7370763.829900822
7367766.276581231
7359555.987414724
7345219.196268402
7340176.366739049
7337353.671511924
7335114.339599147
7333503.0410965
7329949.217599593
7295111.22345084
7282261.884184957
7279338.907468644
7275568.129316848
7275104.178422671
7274672.806637882
7264232.970331642
7247140.722427537
7243295.470398083
7240975.411034101
7226600.946435163
7225966.784560923
7224741.121894866
7193663.038638474
7180603.456331216
7149789.474827884
7143116.849661824
7097954.829921498
7085147.081482641
7072052.539681409
7064665.672995418
7048024.024402761
7027340.818981199
7021552.579146666
7017444.49204233
7012117.4839547
7004651.2777509745
6970415.125716389
6953076.883791618
6947212.019123506
6945436.235934101
6936321.546836487
6928863.285412569
6909950.722775128
6907707.564291571
6906202.280645252
6899487.031616197
6882457.942639998
6841393.288248932
6838989.395802031
6830244.527008939
6823616.976030451
6794959.042760965
6774558.454706765
6771134.349654625
6749568.833204352
6748979.963095376
6747185.696461168
6740881.710052113
6734937.107250283
6657754.428540399
6650795.870626266
6641932.991996213
6637178.804065536
6630358.688315041
6627287.393469386
6617563.758083734
6611981.066904657
6605022.508990523
6581895.347228377
6577887.692107099
6573871.403622625
6558403.660166283
6506187.21078231
6503308.115962902
6493780.042173044
6488042.115581124
6484094.129381548
6477122.327521422
6476240.660661628
6466043.835687646
6434605.285715472
6422443.913962054
6412511.281945039
6410899.260343096
6409258.8512567105
6399251.705632826
6372029.654489885
6369825.408663353
6365712.2154884795
6352742.090413003
6350250.85507678
6333973.008208684
6323361.901809647
6304586.872420221
6296399.382935847
6286519.576759511
6260023.95151999
6257609.4376816945
6208871.1966965655
6179884.178526679
6169787.804893665
6164351.860036731
6144533.685154263
6139212.818082577
6110296.160357246
6088908.658271315
6067921.567886814
6065080.929174997
6062378.854220638
6058173.878471092
6051754.468892495
6044619.183923616
6043215.700070223
6042010.098801846
6026858.315922305
5969338.62932068
5966901.956801992
5964798.375189576
5946716.0084516285
5921380.683152687
5916999.434708722
5914252.261752868
5902327.215559395
5901415.851280866
5886114.353139044
5882211.009505063
5874808.157586346
5863720.573370865
5861291.636893595
5831512.168271329
5819235.325625494
5811707.915355903
5786815.57483997
5767965.037225074
